"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length"
"4070",13,23,"female","кальпон","no",NA,"right",NA,7
"4071",13,23,"female","запах","yes","space","right",0.453459899988957,5
"4072",13,23,"female","бодор","no",NA,"right",NA,5
"4073",13,23,"female","десья","no",NA,"right",NA,5
"4074",13,23,"female","щулька","no",NA,"right",NA,6
"4075",13,23,"female","мыло","yes","space","right",0.461262599972542,4
"4076",13,23,"female","весна","yes","space","right",0.452027699968312,5
"4077",13,23,"female","ведро","yes","space","right",0.683234099997208,5
"4078",13,23,"female","котчох","no",NA,"right",NA,6
"4079",13,23,"female","тунка","no",NA,"right",NA,5
"4080",13,23,"female","утка","yes","space","right",0.532638799981214,4
"4081",13,23,"female","муха","yes","space","right",0.498257900006138,4
"4082",13,23,"female","удар","yes","space","right",0.580799299990758,4
"4083",13,23,"female","музей","yes","space","right",0.430129799991846,5
"4084",13,23,"female","палец","yes","space","right",0.547428100020625,5
"4085",13,23,"female","опрыдь","no",NA,"right",NA,6
"4086",13,23,"female","кугур","no",NA,"right",NA,5
"4087",13,23,"female","ниппа","no",NA,"right",NA,5
"4088",13,23,"female","барнак","no",NA,"right",NA,6
"4089",13,23,"female","лермей","no",NA,"right",NA,6
"4090",13,23,"female","зула","no",NA,"right",NA,4
"4091",13,23,"female","хальдан","no",NA,"right",NA,7
"4092",13,23,"female","ортонь","no",NA,"right",NA,6
"4093",13,23,"female","слеза","yes","space","right",0.59078640001826,5
"4094",13,23,"female","пазошь","no",NA,"right",NA,6
"4095",13,23,"female","волос","yes","space","right",0.398477000009734,5
"4096",13,23,"female","ускут","no",NA,"right",NA,5
"4097",13,23,"female","дактон","no",NA,"right",NA,6
"4098",13,23,"female","письмо","yes","space","right",0.465126099996269,6
"4099",13,23,"female","яшель","no",NA,"right",NA,5
"4100",13,23,"female","сердце","yes","space","right",0.433305699960329,6
"4101",13,23,"female","туан","no",NA,"right",NA,4
"4102",13,23,"female","рука","yes","space","right",0.477129800012335,4
"4103",13,23,"female","шелир","no",NA,"right",NA,5
"4104",13,23,"female","транка","no",NA,"right",NA,6
"4105",13,23,"female","штокса","no",NA,"right",NA,6
"4106",13,23,"female","лицо","yes","space","right",0.410460699989926,4
"4107",13,23,"female","цвутня","no",NA,"right",NA,6
"4108",13,23,"female","изюм","yes","space","right",0.540854900027625,4
"4109",13,23,"female","гаслень","no",NA,"right",NA,7
"4110",13,23,"female","прекифь","no",NA,"right",NA,7
"4111",13,23,"female","шехня","no",NA,"right",NA,5
"4112",13,23,"female","осень","yes","space","right",0.432119300006889,5
"4113",13,23,"female","кеха","no",NA,"right",NA,4
"4114",13,23,"female","поле","yes","space","right",0.504909300012514,4
"4115",13,23,"female","выгло","no",NA,"right",NA,5
"4116",13,23,"female","южжичь","no",NA,"right",NA,6
"4117",13,23,"female","тойза","no",NA,"right",NA,5
"4118",13,23,"female","выньце","no",NA,"right",NA,6
"4119",13,23,"female","чехвинь","no",NA,"right",NA,7
"4120",13,23,"female","вечер","yes","space","right",0.449500799993984,5
"4121",13,23,"female","целдер","no",NA,"right",NA,6
"4122",13,23,"female","ноготь","yes","space","right",0.511853599979077,6
"4123",13,23,"female","лонрог","no",NA,"right",NA,6
"4124",13,23,"female","пелань","no",NA,"right",NA,6
"4125",13,23,"female","ручка","yes","space","right",0.506424899969716,5
"4126",13,23,"female","лоча","no",NA,"right",NA,4
"4127",13,23,"female","санки","yes","space","right",0.571542399993632,5
"4128",13,23,"female","баран","yes","space","right",0.831873100018129,5
"4129",13,23,"female","живот","yes","space","right",0.42132170003606,5
"4130",13,23,"female","дочка","yes","space","right",0.540380700025707,5
"4131",13,23,"female","пюре","yes","space","right",0.473797400016338,4
"4132",13,23,"female","йогурт","yes","space","right",0.452714799961541,6
"4133",13,23,"female","фопьяк","no",NA,"right",NA,6
"4134",13,23,"female","крыло","yes","space","right",0.464219500019681,5
"4135",13,23,"female","кожа","yes","space","right",0.420077899994794,4
"4136",13,23,"female","пленто","no",NA,"right",NA,6
"4137",13,23,"female","дярка","no",NA,"right",NA,5
"4138",13,23,"female","раква","no",NA,"right",NA,5
"4139",13,23,"female","битля","no",NA,"right",NA,5
"4140",13,23,"female","новзик","no",NA,"right",NA,6
"4141",13,23,"female","нарняк","no",NA,"right",NA,6
"4142",13,23,"female","игра","yes","space","right",0.781525800004601,4
"4143",13,23,"female","гнездо","yes","space","right",0.520886999962386,6
"4144",13,23,"female","щека","yes","space","right",0.474628199997824,4
"4145",13,23,"female","полер","no",NA,"right",NA,5
"4146",13,23,"female","ваза","yes","space","right",0.357932300015818,4
"4147",13,23,"female","нупог","no",NA,"right",NA,5
"4148",13,23,"female","фектет","no",NA,"right",NA,6
"4149",13,23,"female","еверть","no",NA,"right",NA,6
"4150",13,23,"female","окно","yes","space","right",0.408824299986009,4
"4151",13,23,"female","чигност","no",NA,"right",NA,7
"4152",13,23,"female","пчела","yes","space","right",0.395248499989975,5
"4153",13,23,"female","черсы","no",NA,"right",NA,5
"4154",13,23,"female","бутфиль","no",NA,"right",NA,7
"4155",13,23,"female","труба","yes","space","right",0.460048799985088,5
"4156",13,23,"female","угол","yes","space","right",0.461871599953156,4
"4157",13,23,"female","эпрад","no",NA,"right",NA,5
"4158",13,23,"female","дира","no",NA,"right",NA,4
"4159",13,23,"female","трава","yes","space","right",0.481067100015935,5
"4160",13,23,"female","ванна","yes","space","right",0.556397599983029,5
"4161",14,24,"male","жеглин","no",NA,"right",NA,6
"4162",14,24,"male","глаза","yes","space","right",0.698615300003439,5
"4163",14,24,"male","шехня","no",NA,"right",NA,5
"4164",14,24,"male","куше","no",NA,"right",NA,4
"4165",14,24,"male","голос","yes","space","right",0.566957800008822,5
"4166",14,24,"male","пакет","yes","space","right",0.869347099971492,5
"4167",14,24,"male","тётя","yes","space","right",0.704434599960223,4
"4168",14,24,"male","ходо","no",NA,"right",NA,4
"4169",14,24,"male","кугур","no",NA,"right",NA,5
"4170",14,24,"male","пазошь","no",NA,"right",NA,6
"4171",14,24,"male","овог","no",NA,"right",NA,4
"4172",14,24,"male","вагон","yes","space","right",0.585267499962356,5
"4173",14,24,"male","журтынь","no",NA,"right",NA,7
"4174",14,24,"male","чинтирь","no",NA,"right",NA,7
"4175",14,24,"male","музей","yes","space","right",0.574539900000673,5
"4176",14,24,"male","песня","yes","space","right",0.525130999973044,5
"4177",14,24,"male","нупог","no",NA,"right",NA,5
"4178",14,24,"male","вода","yes","space","right",0.599281200033147,4
"4179",14,24,"male","утюг","yes","space","right",0.670641699980479,4
"4180",14,24,"male","ержин","no",NA,"right",NA,5
"4181",14,24,"male","прена","no",NA,"right",NA,5
"4182",14,24,"male","буква","yes","space","right",0.553129500010982,5
"4183",14,24,"male","смилок","no",NA,"right",NA,6
"4184",14,24,"male","запах","yes","space","right",0.518865099991672,5
"4185",14,24,"male","камень","yes","space","right",0.508112200011965,6
"4186",14,24,"male","стена","yes","space","right",0.538947799999733,5
"4187",14,24,"male","дактон","no",NA,"right",NA,6
"4188",14,24,"male","лоур","no",NA,"right",NA,4
"4189",14,24,"male","ложка","yes","space","right",0.522215900011361,5
"4190",14,24,"male","прекифь","no",NA,"right",NA,7
"4191",14,24,"male","дярка","no",NA,"right",NA,5
"4192",14,24,"male","тифон","no",NA,"right",NA,5
"4193",14,24,"male","трава","yes","space","right",0.481254099984653,5
"4194",14,24,"male","эпрад","no",NA,"right",NA,5
"4195",14,24,"male","кефир","yes","space","right",0.518564100028016,5
"4196",14,24,"male","жена","yes","space","right",0.566856800054666,4
"4197",14,24,"male","рукав","yes","space","right",0.598598600015976,5
"4198",14,24,"male","реплен","no",NA,"right",NA,6
"4199",14,24,"male","море","yes","space","right",0.538537300017197,4
"4200",14,24,"male","лермей","no",NA,"right",NA,6
"4201",14,24,"male","месяц","yes","space","right",0.496161599992774,5
"4202",14,24,"male","сосед","yes","space","right",0.594337599992286,5
"4203",14,24,"male","корень","yes","space","right",0.579513599979691,6
"4204",14,24,"male","шапань","no",NA,"right",NA,6
"4205",14,24,"male","депьял","no",NA,"right",NA,6
"4206",14,24,"male","грунир","no",NA,"right",NA,6
"4207",14,24,"male","утро","yes","space","right",0.540145299979486,4
"4208",14,24,"male","бодор","no",NA,"right",NA,5
"4209",14,24,"male","черсы","no",NA,"right",NA,5
"4210",14,24,"male","угол","yes","space","right",0.483422000019345,4
"4211",14,24,"male","шорты","yes","space","right",0.814007600012701,5
"4212",14,24,"male","муха","yes","space","right",0.659430400002748,4
"4213",14,24,"male","волна","yes","space","right",0.494899899989832,5
"4214",14,24,"male","зелер","no",NA,"right",NA,5
"4215",14,24,"male","макичь","no",NA,"right",NA,6
"4216",14,24,"male","галесь","no",NA,"right",NA,6
"4217",14,24,"male","санки","yes","space","right",0.549890699971002,5
"4218",14,24,"male","лошадь","yes","space","right",0.472888399963267,6
"4219",14,24,"male","штокса","no",NA,"right",NA,6
"4220",14,24,"male","гласпы","no",NA,"right",NA,6
"4221",14,24,"male","баларь","no",NA,"right",NA,6
"4222",14,24,"male","трефин","no",NA,"right",NA,6
"4223",14,24,"male","хика","no",NA,"right",NA,4
"4224",14,24,"male","опрыдь","no",NA,"right",NA,6
"4225",14,24,"male","дира","no",NA,"right",NA,4
"4226",14,24,"male","свинья","yes","space","right",0.568635899981018,6
"4227",14,24,"male","пестце","no",NA,"right",NA,6
"4228",14,24,"male","город","yes","space","right",0.51960020000115,5
"4229",14,24,"male","перо","yes","space","right",0.577507700014394,4
"4230",14,24,"male","горох","yes","space","right",0.450096099986695,5
"4231",14,24,"male","витлюн","no",NA,"right",NA,6
"4232",14,24,"male","кулак","yes","space","right",0.55316579999635,5
"4233",14,24,"male","лапа","yes","space","right",0.503522199986037,4
"4234",14,24,"male","зейпан","no",NA,"right",NA,6
"4235",14,24,"male","шелир","no",NA,"right",NA,5
"4236",14,24,"male","конец","yes","space","right",0.498227300005965,5
"4237",14,24,"male","школа","yes","space","right",0.608222800015938,5
"4238",14,24,"male","нраты","no",NA,"right",NA,5
"4239",14,24,"male","чехвинь","no",NA,"right",NA,7
"4240",14,24,"male","слово","yes","space","right",0.540695999981835,5
"4241",14,24,"male","кнопка","yes","space","right",0.749849700019695,6
"4242",14,24,"male","берег","yes","space","right",0.556461500003934,5
"4243",14,24,"male","дрыпля","no",NA,"right",NA,6
"4244",14,24,"male","такслир","no",NA,"right",NA,7
"4245",14,24,"male","мешок","yes","space","right",0.477250700001605,5
"4246",14,24,"male","плечо","yes","space","right",0.612828600045759,5
"4247",14,24,"male","солнце","yes","space","right",0.56629950000206,6
"4248",14,24,"male","треза","no",NA,"right",NA,5
"4249",14,24,"male","лицо","yes","space","right",0.498296200006735,4
"4250",14,24,"male","книга","yes","space","right",0.564501499990001,5
"4251",14,24,"male","кулун","no",NA,"right",NA,5
"4252",14,24,"male","ювак","no",NA,"right",NA,4
"4253",14,24,"male","выньце","no",NA,"right",NA,6
"4254",14,24,"male","огонь","yes","space","right",0.570204499992542,5
"4255",14,24,"male","черан","no",NA,"right",NA,5
"4256",14,24,"male","живот","yes","space","right",0.579806900001131,5
"4257",14,24,"male","новзик","no",NA,"right",NA,6
"4258",14,24,"male","долькшнет","no",NA,"right",NA,9
"4259",14,24,"male","йогурт","yes","space","right",0.534214800049085,6
"4260",14,24,"male","пагочь","no",NA,"right",NA,6
"4261",14,24,"male","рука","yes","space","right",0.456142399983946,4
"4262",14,24,"male","свеча","yes","space","right",0.744702399999369,5
"4263",14,24,"male","ухо","yes","space","right",0.601061400026083,3
"4264",14,24,"male","ручка","yes","space","right",0.439385099976789,5
"4265",14,24,"male","гора","yes","space","right",0.570338100020308,4
"4266",14,24,"male","банан","yes","space","right",0.827388999983668,5
"4267",14,24,"male","дети","yes","space","right",0.73952330002794,4
"4268",14,24,"male","яйцо","yes","space","right",0.463116700004321,4
"4269",14,24,"male","краска","yes","space","right",0.675452099996619,6
"4270",14,24,"male","ниппа","no",NA,"right",NA,5
"4271",14,24,"male","апонь","no",NA,"right",NA,5
"4272",14,24,"male","земля","yes","space","right",0.547311999951489,5
"4273",14,24,"male","десья","no",NA,"right",NA,5
"4274",14,24,"male","дача","yes","space","right",0.550032700004522,4
"4275",14,24,"male","урул","no",NA,"right",NA,4
"4276",14,24,"male","леньез","no",NA,"right",NA,6
"4277",14,24,"male","неворт","no",NA,"right",NA,6
"4278",14,24,"male","тойза","no",NA,"right",NA,5
"4279",14,24,"male","кресло","yes","space","right",0.638338299992029,6
"4280",14,24,"male","точка","yes","space","right",0.687186900002416,5
"4281",14,24,"male","отец","yes","space","right",0.533978299994487,4
"4282",14,24,"male","целдер","no",NA,"right",NA,6
"4283",14,24,"male","цупка","no",NA,"right",NA,5
"4284",14,24,"male","сапог","yes","space","right",0.535442799970042,5
"4285",14,24,"male","паук","yes","space","right",0.732416599988937,4
"4286",14,24,"male","выгло","no",NA,"right",NA,5
"4287",14,24,"male","изюм","yes","space","right",0.553986000013538,4
"4288",14,24,"male","дипа","no",NA,"right",NA,4
"4289",14,24,"male","лоча","no",NA,"right",NA,4
"4290",14,24,"male","найта","no",NA,"right",NA,5
"4291",14,24,"male","каврам","no",NA,"right",NA,6
"4292",14,24,"male","полер","no",NA,"right",NA,5
"4293",14,24,"male","утка","yes","space","right",0.567773599992506,4
"4294",14,24,"male","носок","yes","space","right",0.559369700029492,5
"4295",14,24,"male","ответ","yes","space","right",0.547405600023922,5
"4296",14,24,"male","ведро","yes","space","right",0.575165500049479,5
"4297",14,24,"male","цатка","no",NA,"right",NA,5
"4298",14,24,"male","чигност","no",NA,"right",NA,7
"4299",14,24,"male","вилка","yes","space","right",0.718977399985306,5
"4300",14,24,"male","посмак","no",NA,"right",NA,6
"4301",14,24,"male","деньги","yes","space","right",0.629609600000549,6
"4302",14,24,"male","шнеток","no",NA,"right",NA,6
"4303",14,24,"male","тричок","no",NA,"right",NA,6
"4304",14,24,"male","небо","yes","space","right",0.500097199983429,4
"4305",14,24,"male","пленто","no",NA,"right",NA,6
"4306",14,24,"male","фойза","no",NA,"right",NA,5
"4307",14,24,"male","тиня","no",NA,"right",NA,4
"4308",14,24,"male","чудо","yes","space","right",0.599263900017831,4
"4309",14,24,"male","окно","yes","space","right",0.588145299989264,4
"4310",14,24,"male","урок","yes","space","right",0.54830809996929,4
"4311",14,24,"male","ванна","yes","space","right",0.53193110000575,5
"4312",14,24,"male","ключи","yes","space","right",0.541325199999847,5
"4313",14,24,"male","фектет","no",NA,"right",NA,6
"4314",14,24,"male","забор","yes","space","right",0.658908099983819,5
"4315",14,24,"male","номер","yes","space","right",0.632658299989998,5
"4316",14,24,"male","кожа","yes","space","right",0.631114299991168,4
"4317",14,24,"male","звонок","yes","space","right",0.673132700030692,6
"4318",14,24,"male","яшель","no",NA,"right",NA,5
"4319",14,24,"male","зубы","yes","space","right",0.65322889998788,4
"4320",14,24,"male","тоюнт","no",NA,"right",NA,5
"4321",14,24,"male","щека","yes","space","right",0.513846900023054,4
"4322",14,24,"male","лазоть","no",NA,"right",NA,6
"4323",14,24,"male","еверть","no",NA,"right",NA,6
"4324",14,24,"male","банка","yes","space","right",0.495896400010679,5
"4325",14,24,"male","доктор","yes","space","right",0.544366999994963,6
"4326",14,24,"male","танец","yes","space","right",0.646637499972712,5
"4327",14,24,"male","щекниль","no",NA,"right",NA,7
"4328",14,24,"male","кальпон","no",NA,"right",NA,7
"4329",14,24,"male","кухня","yes","space","right",0.525502899952698,5
"4330",14,24,"male","песок","yes","space","right",0.526917200011667,5
"4331",14,24,"male","труба","yes","space","right",0.486991000012495,5
"4332",14,24,"male","вечер","yes","space","right",0.525917000020854,5
"4333",14,24,"male","осчинь","no",NA,"right",NA,6
"4334",14,24,"male","шулкан","no",NA,"right",NA,6
"4335",14,24,"male","зутан","no",NA,"right",NA,5
"4336",14,24,"male","обед","yes","space","right",0.715438700048253,4
"4337",14,24,"male","растол","no",NA,"right",NA,6
"4338",14,24,"male","зула","no",NA,"right",NA,4
"4339",14,24,"male","вата","yes","space","right",0.588824699982069,4
"4340",14,24,"male","зебра","yes","space","right",0.682848899974488,5
"4341",14,24,"male","весна","yes","space","right",0.478927300020587,5
"4342",14,24,"male","лиса","yes","space","right",0.553180299990345,4
"4343",14,24,"male","адрес","yes","space","right",0.574144499958493,5
"4344",14,24,"male","веньмо","no",NA,"right",NA,6
"4345",14,24,"male","икруп","no",NA,"right",NA,5
"4346",14,24,"male","цвутня","no",NA,"right",NA,6
"4347",14,24,"male","жикно","no",NA,"right",NA,5
"4348",14,24,"male","карман","yes","space","right",0.583580299979076,6
"4349",14,24,"male","кольцо","yes","space","right",0.529699200007599,6
"4350",14,24,"male","южжичь","no",NA,"right",NA,6
"4351",14,24,"male","белка","yes","space","right",0.541107599972747,5
"4352",14,24,"male","кролик","yes","space","right",0.841625400003977,6
"4353",14,24,"male","лужа","yes","space","right",0.819130799965933,4
"4354",14,24,"male","гнездо","yes","space","right",0.703313599980902,6
"4355",14,24,"male","мистна","no",NA,"right",NA,6
"4356",14,24,"male","гжольты","no",NA,"right",NA,7
"4357",14,24,"male","луна","yes","space","right",0.659225800016429,4
"4358",14,24,"male","стободь","no",NA,"right",NA,7
"4359",14,24,"male","пицца","yes","space","right",0.640813699981663,5
"4360",14,24,"male","бочка","yes","space","right",0.672048199980054,5
"4361",14,24,"male","люрык","no",NA,"right",NA,5
"4362",14,24,"male","бутфиль","no",NA,"right",NA,7
"4363",14,24,"male","часы","yes","space","right",0.775949400034733,4
"4364",14,24,"male","локоть","yes","space","right",0.735854899976403,6
"4365",14,24,"male","снылька","no",NA,"right",NA,7
"4366",14,24,"male","бекня","no",NA,"right",NA,5
"4367",14,24,"male","юктус","no",NA,"right",NA,5
"4368",14,24,"male","вепемь","no",NA,"right",NA,6
"4369",14,24,"male","баран","yes","space","right",0.453645800007507,5
"4370",14,24,"male","мыло","yes","space","right",0.713638200017158,4
"4371",14,24,"male","щука","yes","space","right",0.724423000006936,4
"4372",14,24,"male","меклим","no",NA,"right",NA,6
"4373",14,24,"male","цветок","yes","space","right",0.488381000002846,6
"4374",14,24,"male","игра","yes","space","right",0.518488300032914,4
"4375",14,24,"male","лонрог","no",NA,"right",NA,6
"4376",14,24,"male","мильца","no",NA,"right",NA,6
"4377",14,24,"male","изжань","no",NA,"right",NA,6
"4378",14,24,"male","бикень","no",NA,"right",NA,6
"4379",14,24,"male","река","yes","space","right",0.567214499984402,4
"4380",14,24,"male","мулдув","no",NA,"right",NA,6
"4381",14,24,"male","хруты","no",NA,"right",NA,5
"4382",14,24,"male","малянц","no",NA,"right",NA,6
"4383",14,24,"male","волос","yes","space","right",0.577793399977963,5
"4384",14,24,"male","шада","no",NA,"right",NA,4
"4385",14,24,"male","хальдан","no",NA,"right",NA,7
"4386",14,24,"male","дочка","yes","space","right",0.478821400029119,5
"4387",14,24,"male","котчох","no",NA,"right",NA,6
"4388",14,24,"male","лампа","yes","space","right",0.694140599982347,5
"4389",14,24,"male","сьюва","no",NA,"right",NA,5
"4390",14,24,"male","гаслень","no",NA,"right",NA,7
"4391",14,24,"male","вогой","no",NA,"right",NA,5
"4392",14,24,"male","фазлек","no",NA,"right",NA,6
"4393",14,24,"male","рукса","no",NA,"right",NA,5
"4394",14,24,"male","щётка","yes","space","right",0.603724499989767,5
"4395",14,24,"male","тивло","no",NA,"right",NA,5
"4396",14,24,"male","хопье","no",NA,"right",NA,5
"4397",14,24,"male","поле","yes","space","right",0.605840399977751,4
"4398",14,24,"male","палка","yes","space","right",0.648680100042839,5
"4399",14,24,"male","пальто","yes","space","right",0.497910799982492,6
"4400",14,24,"male","язык","yes","space","right",0.542603100009728,4
"4401",14,24,"male","пюре","yes","space","right",0.569257900002412,4
"4402",14,24,"male","сжичка","no",NA,"right",NA,6
"4403",14,24,"male","груша","yes","space","right",0.592313100001775,5
"4404",14,24,"male","ящик","yes","space","right",0.641909900004975,4
"4405",14,24,"male","сларты","no",NA,"right",NA,6
"4406",14,24,"male","рыба","yes","space","right",0.525585700001102,4
"4407",14,24,"male","зима","yes","space","right",0.44095349998679,4
"4408",14,24,"male","плинка","no",NA,"right",NA,6
"4409",14,24,"male","овца","yes","space","right",0.658728300011717,4
"4410",14,24,"male","апаж","no",NA,"right",NA,4
"4411",14,24,"male","кадинь","no",NA,"right",NA,6
"4412",14,24,"male","глека","no",NA,"right",NA,5
"4413",14,24,"male","ветер","yes","space","right",0.472028599993791,5
"4414",14,24,"male","выремь","no",NA,"right",NA,6
"4415",14,24,"male","ускут","no",NA,"right",NA,5
"4416",14,24,"male","диван","yes","space","right",0.451612200005911,5
"4417",14,24,"male","вишня","yes","space","right",0.497200299985707,5
"4418",14,24,"male","поезд","yes","space","right",0.556152199977078,5
"4419",14,24,"male","глисо","no",NA,"right",NA,5
"4420",14,24,"male","ваза","yes","space","right",0.525609600008465,4
"4421",14,24,"male","сцурка","no",NA,"right",NA,6
"4422",14,24,"male","васка","no",NA,"right",NA,5
"4423",14,24,"male","теньтефь","no",NA,"right",NA,8
"4424",14,24,"male","сдажка","no",NA,"right",NA,6
"4425",14,24,"male","пират","yes","space","right",0.53550360002555,5
"4426",14,24,"male","раква","no",NA,"right",NA,5
"4427",14,24,"male","губа","yes","space","right",0.5249376000138,4
"4428",14,24,"male","крыло","yes","space","right",0.67356700001983,5
"4429",14,24,"male","масло","yes","space","right",0.549665999948047,5
"4430",14,24,"male","палец","yes","space","right",0.567408400005661,5
"4431",14,24,"male","циньво","no",NA,"right",NA,6
"4432",14,24,"male","беда","yes","space","right",0.69139830005588,4
"4433",14,24,"male","кукла","yes","space","right",0.640076000010595,5
"4434",14,24,"male","пелань","no",NA,"right",NA,6
"4435",14,24,"male","вуган","no",NA,"right",NA,5
"4436",14,24,"male","войстов","no",NA,"right",NA,7
"4437",14,24,"male","желсок","no",NA,"right",NA,6
"4438",14,24,"male","кошка","yes","space","right",0.691492900019512,5
"4439",14,24,"male","битля","no",NA,"right",NA,5
"4440",14,24,"male","велла","no",NA,"right",NA,5
"4441",14,24,"male","фонарь","yes","space","right",0.698251099966001,6
"4442",14,24,"male","плиттер","no",NA,"right",NA,7
"4443",14,24,"male","туан","no",NA,"right",NA,4
"4444",14,24,"male","кеппет","no",NA,"right",NA,6
"4445",14,24,"male","сердце","yes","space","right",0.624959499982651,6
"4446",14,24,"male","кусок","yes","space","right",0.957989099959377,5
"4447",14,24,"male","барнак","no",NA,"right",NA,6
"4448",14,24,"male","толье","no",NA,"right",NA,5
"4449",14,24,"male","кеха","no",NA,"right",NA,4
"4450",14,24,"male","слеза","yes","space","right",0.701133700029459,5
"4451",14,24,"male","ноготь","yes","space","right",0.802317599998787,6
"4452",14,24,"male","пчела","yes","space","right",0.493930199998431,5
"4453",14,24,"male","щулька","no",NA,"right",NA,6
"4454",14,24,"male","фопьяк","no",NA,"right",NA,6
"4455",14,24,"male","удар","yes","space","right",0.501552300003823,4
"4456",14,24,"male","мясо","yes","space","right",0.512445900007151,4
"4457",14,24,"male","пунцичь","no",NA,"right",NA,7
"4458",14,24,"male","этаж","yes","space","right",0.579714200051967,4
"4459",14,24,"male","агва","no",NA,"right",NA,4
"4460",14,24,"male","свеммо","no",NA,"right",NA,6
"4461",14,24,"male","билет","yes","space","right",0.483441199990921,5
"4462",14,24,"male","тряпка","yes","space","right",0.598491599957924,6
"4463",14,24,"male","осень","yes","space","right",0.55623560003005,5
"4464",14,24,"male","мероть","no",NA,"right",NA,6
"4465",14,24,"male","гритня","no",NA,"right",NA,6
"4466",14,24,"male","рацма","no",NA,"right",NA,5
"4467",14,24,"male","ортонь","no",NA,"right",NA,6
"4468",14,24,"male","число","yes","space","right",0.503419700020459,5
"4469",14,24,"male","транка","no",NA,"right",NA,6
"4470",14,24,"male","тунка","no",NA,"right",NA,5
"4471",14,24,"male","акань","no",NA,"right",NA,5
"4472",14,24,"male","письмо","yes","space","right",0.520808300003409,6
"4473",14,24,"male","лето","yes","space","right",0.505728099960834,4
"4474",14,24,"male","сова","yes","space","right",0.602216200029943,4
"4475",14,24,"male","полёт","yes","space","right",0.536802999966312,5
"4476",14,24,"male","нарняк","no",NA,"right",NA,6
"4477",14,24,"male","интец","no",NA,"right",NA,5
"4478",14,24,"male","доска","yes","space","right",0.565720100014005,5
"4479",14,24,"male","завод","yes","space","right",0.532152500003576,5
"4480",14,24,"male","лодка","yes","space","right",0.527843199961353,5
"4481",15,19,"female","интец","no",NA,"right",NA,5
"4482",15,19,"female","банка","yes","space","right",0.419432199967559,5
"4483",15,19,"female","дача","yes","space","right",0.435085000004619,4
"4484",15,19,"female","выгло","no",NA,"right",NA,5
"4485",15,19,"female","кожа","yes","space","right",0.412741299951449,4
"4486",15,19,"female","лампа","yes","space","right",0.430555299972184,5
"4487",15,19,"female","изюм","yes","space","right",0.432024399982765,4
"4488",15,19,"female","стена","yes","space","right",0.430871899996419,5
"4489",15,19,"female","лужа","yes","space","right",0.333679799980018,4
"4490",15,19,"female","кугур","no",NA,"right",NA,5
"4491",15,19,"female","угол","yes","space","right",0.374213100003544,4
"4492",15,19,"female","ложка","yes","space","right",0.40364919998683,5
"4493",15,19,"female","вепемь","no",NA,"right",NA,6
"4494",15,19,"female","зейпан","no",NA,"right",NA,6
"4495",15,19,"female","поле","yes","space","right",0.424826000002213,4
"4496",15,19,"female","тричок","no",NA,"right",NA,6
"4497",15,19,"female","мешок","yes","space","right",0.416734600032214,5
"4498",15,19,"female","дрыпля","no",NA,"right",NA,6
"4499",15,19,"female","пчела","yes","space","right",0.39948139997432,5
"4500",15,19,"female","сова","yes","space","right",0.443815600010566,4
"4501",15,19,"female","ухо","yes","space","right",0.503919399983715,3
"4502",15,19,"female","волна","yes","space","right",0.421257099951617,5
"4503",15,19,"female","окно","yes","space","right",0.401280299993232,4
"4504",15,19,"female","дочка","yes","space","right",0.360760800016578,5
"4505",15,19,"female","гжольты","no",NA,"right",NA,7
"4506",15,19,"female","кулун","no",NA,"right",NA,5
"4507",15,19,"female","кадинь","no",NA,"right",NA,6
"4508",15,19,"female","дети","yes","space","right",0.447337899997365,4
"4509",15,19,"female","город","yes","space","right",0.427908399957232,5
"4510",15,19,"female","сосед","yes","space","right",0.360559399996419,5
"4511",15,19,"female","полёт","yes","space","right",0.326697000011336,5
"4512",15,19,"female","кольцо","yes","space","right",0.357591899984982,6
"4513",15,19,"female","желсок","no",NA,"right",NA,6
"4514",15,19,"female","циньво","no",NA,"right",NA,6
"4515",15,19,"female","йогурт","yes","space","right",0.417958699981682,6
"4516",15,19,"female","рукав","yes","space","right",0.472127599990927,5
"4517",15,19,"female","лазоть","no","space","wrong",0.325226599990856,6
"4518",15,19,"female","сапог","yes","space","right",0.594097299966961,5
"4519",15,19,"female","пленто","no",NA,"right",NA,6
"4520",15,19,"female","посмак","no",NA,"right",NA,6
"4521",15,19,"female","растол","no",NA,"right",NA,6
"4522",15,19,"female","сдажка","no",NA,"right",NA,6
"4523",15,19,"female","транка","no",NA,"right",NA,6
"4524",15,19,"female","кефир","yes","space","right",0.42833199998131,5
"4525",15,19,"female","карман","yes","space","right",0.528695699991658,6
"4526",15,19,"female","стободь","no",NA,"right",NA,7
"4527",15,19,"female","бикень","no",NA,"right",NA,6
"4528",15,19,"female","пицца","yes","space","right",0.396541399997659,5
"4529",15,19,"female","баларь","no",NA,"right",NA,6
"4530",15,19,"female","шорты","yes","space","right",0.473524199973326,5
"4531",15,19,"female","фонарь","yes","space","right",0.470264800009318,6
"4532",15,19,"female","голос","yes","space","right",0.485851100005675,5
"4533",15,19,"female","беда","yes","space","right",0.480936700012535,4
"4534",15,19,"female","школа","yes","space","right",0.45088850002503,5
"4535",15,19,"female","снылька","no",NA,"right",NA,7
"4536",15,19,"female","тунка","no",NA,"right",NA,5
